battery_percentage,distance_to_task,distance_to_base,uav_health,communication_quality,speed,task_priority,estimated_energy_required,weather_factor,mission_failure
71.541763759177,21.38454264526115,21.59539707613261,59.93468195640708,61.90670143266467,1.558213407970971,2,21.63174111671503,1.25,0
59.46056110537514,34.520885560904645,46.49302981755605,30.036647163278552,78.18662191462784,0.8537181024597398,3,43.80655051008149,1.0,0
45.50059115049771,30.080864044347088,60.84682285719395,87.03173397589707,76.65470249894713,1.5065432543621642,5,52.24264958158049,1.25,1
89.56204596911421,68.835029611316,64.60392081679117,29.109600208429185,86.78645822855357,1.6695088618530987,4,61.654594090471086,1.0,0
48.357834130924005,30.420995869634336,37.52726722928031,61.06306883091962,43.91333751451725,1.2275915521705016,1,39.22697646404269,1.25,0
84.41095235508405,10.198861381789062,40.45582512798285,61.6876855194203,41.05574795649725,1.06082832735156,2,19.562730423229954,1.0,0
52.326467228468566,10.838673917185462,59.148226019484405,97.73203983452844,84.79138627481169,1.0560642952674852,4,26.29228989565061,1.0,0
47.04027650111714,43.398991887949215,39.94559904857805,72.39845552311105,31.38413804804661,0.8982075840134792,3,34.79542570650695,1.0,0
54.32778178191655,43.95863086298726,38.59580415992563,43.027223446144156,51.50551363062463,0.90766318304769,4,58.871776175149776,1.6,1
40.61711930395208,32.219334381372576,63.83046245446199,39.263944795051074,27.489308682002473,1.0000254418335113,5,43.85917544403479,1.0,1
78.54679731498135,33.06984000028193,56.3456268686322,30.25985645160519,92.24566679252922,0.8230074860637046,3,48.71505886734598,1.25,0
57.73123315786073,8.50561788465663,64.08971421348414,80.52117792392477,46.702271178696286,1.1194824890290211,3,45.099412784184736,1.6,0
34.73807908747947,38.575523175302045,19.186058560774995,75.2605324945871,29.12382084077455,1.1676821950975522,2,39.4434327450459,1.25,1
91.46383872833832,37.80806589972286,39.08440663259819,68.79017018464847,72.28120515120207,1.9942655040273571,5,36.63166847081146,1.0,0
47.63075381672297,14.720705706201395,59.76068835856827,23.26723543599907,32.018021038943075,1.9900252851873506,1,33.57132236087135,1.0,1
61.20199319468903,11.749560097210292,12.224608785362081,81.02630931154356,94.91532428532011,1.0244586162045017,4,12.587237743025746,1.25,0
92.05012943198649,13.032211888966883,56.653040029107515,71.35100617187834,43.08553133284703,1.0556385897163094,2,38.43725436507329,1.25,0
68.06022965268933,11.566836021931804,16.893269921966514,97.11110944883907,69.81766408916533,1.3902876446725192,2,14.013540338730472,1.0,0
24.936333460210946,44.63103270988939,57.527719074045876,66.97617039014497,41.07204380416721,0.9785412004852523,3,55.565963251615386,1.25,1
94.88573050714538,17.771372406189712,44.78006094119643,44.31615253293665,82.65210246941264,1.40484728978983,4,27.014797868201587,1.0,0
68.35518451107052,21.342959892185124,17.560339446516366,50.52164417514562,90.72304669204982,1.2792676457660892,2,19.216356837022378,1.25,0
43.46697724585232,16.282189369843582,35.76802165663207,34.067256430258595,80.91265234733075,1.189547469259847,3,27.902491706464957,1.25,0
26.838126176387917,67.2592947891527,49.323835819950155,77.83313457611081,86.3649116854768,1.7871262049717302,3,54.427942897725224,1.0,1
82.49214108797516,60.5501351048693,46.20043855743025,76.61773280173803,19.16927451438724,1.793741239991669,5,64.69299019034655,1.25,1
67.70618425392365,19.982164427848858,32.771067755060784,36.0520012382141,93.16582093297598,1.985467360380472,3,37.03708459457378,1.6,0
60.34419281798733,26.29180910493819,63.45882437986025,32.67914585458229,66.18706559877523,1.0677057368978988,1,41.373120415546516,1.0,0
90.9808695593314,18.643034749824814,38.75212194170988,26.16039465617557,88.22957789495797,1.8659329965724953,5,24.66059372068413,1.0,0
82.03076295408512,36.97193736495355,37.88137440436475,92.95805949454069,71.5993087766874,1.4454151156087172,5,35.27074580649579,1.0,0
27.892364777283852,6.274684610826483,9.046288346194528,38.645586695588094,28.166290168933934,1.5097513175988224,1,7.740649601685088,1.0,0
41.4963757626216,48.638920578291724,64.9378253368464,47.533082140144316,64.85995914811087,1.8755518571990315,1,51.04760980004249,1.0,1
36.12157688422958,39.005279738146704,16.512576964094244,42.440360670199254,18.185161575082688,1.931156955653984,2,30.30376062124229,1.0,1
78.23543486867754,63.41153033957171,39.34240507337602,53.08996820886328,72.61507271963427,1.6721735092407646,2,51.7873171833208,1.0,0
17.850256952541248,15.685524481346919,57.23189409102016,77.12390395059867,46.810102697251544,1.2174109183221486,1,31.40076222821854,1.0,1
63.44062321406191,57.26710099397356,19.004463002116815,89.64765069810275,23.655985579018804,1.3876015876022065,2,37.796036684718395,1.0,0
79.8089882879587,56.47746594033652,39.27926384810467,34.60789996228321,98.13068342815727,1.5380646368649318,1,43.88161588084332,1.0,0
89.5250791247487,13.266777299097651,20.644519099517154,74.91298749929321,91.0975981789613,1.7943680467833163,1,15.275720258471795,1.0,0
44.07694864085214,30.90634956936829,54.380174856994266,48.20497137939881,90.41893420629285,1.5895372464530664,3,37.68708273727554,1.0,0
84.80687089712109,16.0599216743936,41.6821759117548,98.44217346378342,80.99382757170275,1.2385371400251477,2,29.399032262176807,1.25,0
24.403697641192615,21.556832529740678,60.638430925684325,43.91353274272615,72.27830126291659,1.3014565416323531,5,43.41060847801597,1.25,1
86.94844479743405,22.111001363985384,63.146270187029884,20.575436480628795,68.95715322630207,0.8605252424471298,5,43.168275843846246,1.25,1
25.836536298218505,41.15536561167523,47.16767635895088,61.25119792158762,19.548445393346974,1.9091214325245631,2,44.02099762072601,1.0,1
48.76941969763122,31.741710564430257,52.15043100033139,32.05848674207502,91.05096117866087,0.905742815995392,2,48.88828760247143,1.25,1
82.77010609126206,66.60263226040985,40.699306492646144,23.559554145471928,89.30155566741493,1.4959169488226536,2,49.753595990263435,1.0,1
27.742981324645772,13.214059226555333,29.98786764937989,75.86153855581668,77.30673638723681,1.845982257486586,2,19.326659109344195,1.0,0
34.486368594774525,68.28998876526292,47.12766499635425,78.58074260067653,93.45834631676102,1.3050382994180088,3,51.70669729697937,1.0,1
76.39146831341063,19.99151161392716,64.03876052667638,56.8559210493202,59.777510625819275,1.7601505850136459,1,35.01490086306751,1.0,0
76.20310560641633,55.236805864820454,32.084224728043466,74.15084134052618,50.28781012457998,1.764579295563554,2,52.99213154730521,1.25,0
69.49754879525027,27.033045201233392,25.436651714296698,63.05915585977071,97.11526619496509,0.8718152463034964,2,23.114445768446313,1.0,0
73.9856177797035,14.300290702125404,30.248401005917316,70.38408861775453,51.77180690178904,1.294572470876866,1,22.696897501445275,1.25,0
61.131577684545675,60.7627970410056,33.30084596375397,67.7363178550369,67.7191996960442,1.6292305840244523,1,74.44720884706925,1.6,1
36.402920007090984,25.07595845037011,9.781466883551554,73.2658211244474,43.57559321725951,1.3068242108826595,1,20.995313737288956,1.25,0
44.384159447833156,47.82560127474474,37.398719628274634,35.9704518938537,67.26936034177551,1.4542006978152275,4,41.901882287495965,1.0,1
30.435805928121184,41.818839530630726,37.130426123253876,41.496529602936015,74.80890960631189,1.513349485527968,5,39.960922116876276,1.0,1
92.21829771335841,35.664160110406826,43.24884879663401,55.19705196061536,66.21899727596954,0.981475252077491,2,36.952160554285314,1.0,0
64.58830255512024,37.228265722155044,28.58330198063655,55.69024075353491,56.3106647094578,1.294377447378236,3,34.1905458136759,1.0,0
49.072370424909394,52.59546441599869,44.85199373711333,81.95293692695233,37.00997178627095,0.834155866020279,3,56.23116432905195,1.25,1
54.27049330975128,10.705239418023638,62.084060167823196,49.391492738362565,67.94611085226009,0.9795512998344134,1,29.782182056673904,1.0,0
95.5190838670043,48.431743027263835,67.10561438218568,33.00041248473459,91.75860057352266,1.4147048760517982,3,54.68120359192112,1.0,0
28.034869264866817,63.22778659090761,42.934794049168225,40.11727763928607,10.622133205270062,1.4883031975265724,5,50.87955392878625,1.0,1
64.82953572142776,8.75623280629117,7.768412008070351,37.17868019073827,22.053612468672135,0.9754812879099948,2,8.37623043724122,1.0,0
58.00053770517961,14.142467050188339,68.00033982236208,78.53280154048176,20.779584264987015,1.7067431242549045,3,40.41394927408903,1.25,0
66.97361001194506,51.58107588563204,50.88103395825666,57.62716917007857,93.08847726035687,1.2475854654451912,5,51.30902725528335,1.0,0
16.539365624771442,33.423307135900146,26.837637155987387,76.69045583767868,69.64729200663533,1.9047799145932063,5,27.200219792431824,1.0,1
89.13053226025288,31.230660352889743,14.565250562642019,53.29757446061016,95.66092958231354,1.265195267966488,4,23.164999019424005,1.0,0
94.23005401110706,13.90283124537533,14.322209795357871,91.17884820031242,62.453194589118546,0.9797731717191255,4,11.767416178978522,1.0,0
63.03632060508276,37.94005264665623,15.903386399074178,98.68162461781877,51.555960744332836,1.7095645504169092,3,24.521114829152786,1.0,0
74.21532002953583,13.22544522776452,7.96221390489832,73.58740069620893,81.31086206329262,1.4813609605271947,5,17.3852538121134,1.6,0
93.41244740007014,35.98032966018513,63.64002226243925,89.1050045788975,24.48480407277021,1.2640258018929869,1,47.7669260477754,1.0,0
75.11528391663887,54.63499443250768,40.149935133776864,60.63466137376501,44.320430468558925,1.2271485961187139,4,43.96308039293886,1.0,0
27.965818647712215,21.78718326266563,50.49736182639942,94.76966722831263,51.96468164808014,0.9809227682687253,5,37.17070169893189,1.25,1
63.98451061417912,36.251100931682274,58.82705310243998,86.52691885382625,36.861255506090636,1.2090015529592137,4,41.408665137827946,1.0,0
66.57077894254274,69.48103801079432,56.45016541165801,99.34228574128313,43.415705116763064,0.8352129691740021,2,74.21242675346782,1.25,1
51.05110706070281,49.63227751801242,62.3693655423747,69.84749882622245,17.029466823197644,1.4028822968909251,5,64.94467147292633,1.25,1
77.59776002810145,59.68819013483791,67.87155046412187,82.33653922145828,27.818523050460218,1.876068490176483,5,55.12387874940706,1.0,0
94.42119625536627,31.965094426435474,33.539589958226074,63.42945119825708,40.194704829783554,1.7543969554583925,2,32.74467619739847,1.0,0
93.67332359707599,54.91096000318059,66.77180533344539,40.72960834171383,81.63013899098209,0.8342254366450572,4,58.670235531986314,1.0,0
53.32134656935123,7.633096241185919,52.01384664228306,48.38041369038062,26.42476193585775,1.857512391521879,2,24.97227501374873,1.0,0
24.625233896464195,12.989226865245923,9.5934323700251,91.52043317850529,41.197633658580216,1.3427897946590641,3,8.632173913135038,1.0,0
98.71150191179844,18.19958853980404,49.315902878802454,24.475835727889645,15.842825937724166,1.0290697584985933,1,31.168444933498368,1.0,1
86.3063373479044,31.12687509998927,49.63658287431516,67.31839088595265,60.139391034394535,1.702894346258465,4,35.273708549409186,1.0,0
25.596327902277682,59.9734170911746,63.880936646514265,49.798722600328695,65.01257993268351,1.1874482602124556,5,57.922547997852334,1.0,1
93.27156002247665,27.507293301215483,29.24058861055598,50.935403040444456,87.89648171159503,1.1039821077642233,3,26.287609203688913,1.0,0
88.9411907752809,47.550377578505085,43.019247517668155,90.76569651310139,83.72043986517676,0.9935820881378572,4,40.30749126756581,1.0,0
59.10123485571613,51.10542916222642,5.792190815763264,88.30578996369812,35.684015921549246,1.3839462882802673,1,34.230455759326105,1.0,0
65.258412038319,43.10185301574219,26.58489074178684,67.90739004579748,22.325832027087376,0.9120727994593344,5,39.79246768271372,1.25,1
48.915229828961074,28.220727931058853,9.04584220032076,41.833507792346715,24.047486398936336,1.7427357549365439,2,30.431777364700295,1.6,0
19.654739299872663,42.50846721138038,38.9217432297183,58.03650769296192,97.20675487364001,1.3648094919996931,1,38.65986835260956,1.0,1
43.49176553990158,27.247263531333505,58.13409728295196,52.66347150313728,70.59032326066216,1.3363717001827042,4,37.482512675232314,1.0,0
83.24254313083097,10.451793005880784,18.418774988389483,48.28944233619963,13.831370902291537,0.8022247477778253,5,13.328633620979847,1.0,0
15.393721955391243,69.53225858209093,39.2836679612556,28.222846284583714,22.310132954058513,1.7814366323702735,4,85.40198103715161,1.6,1
43.34742959374725,13.266859486113209,18.26056137319986,63.449110937225626,53.72200585908602,1.3914044708459046,1,23.707165495232733,1.6,0
48.84433895523018,9.702644949343728,12.844750410005627,44.14650382995869,28.70459238638078,1.3278734237616174,5,10.862213939087109,1.25,0
60.67862624972344,62.104498698465136,38.214791475732255,72.86463543420227,82.32930865000169,1.7136618623412687,1,58.730060502422624,1.25,1
93.18772739508464,24.61925295803818,10.144660361732296,45.53631486604246,61.58954058124284,0.8754782589209131,4,24.03573764753755,1.25,0
44.43940952110671,47.26930331477799,43.17805102396931,54.49307945078414,65.13689870103686,1.2400165473142444,5,43.57291940247691,1.0,1
44.49102216117936,26.385372428045134,7.036934943987207,24.188829935552604,51.65429932442906,1.4908807490645077,5,16.90420801351905,1.0,1
77.68760608932861,30.444527601640626,11.936473171444408,99.40304559243822,33.045649788368394,1.3526930752870254,5,29.305936144112692,1.25,0
53.438524975633605,22.037343181091774,40.74983655667826,60.608830662014064,63.04632518822919,1.0179666678535693,4,28.85531276696516,1.0,0
34.09140994989846,27.297860376545664,43.441481838429404,21.939007533133825,74.52730415446587,1.1591318092163743,3,52.24260346705757,1.6,1
53.45735887127894,31.6955260381253,6.884150456094275,63.298452700891524,43.38532698671502,1.1602406691771596,4,23.056916147715057,1.0,0
26.97284673228299,51.82704449100229,42.2694912201013,89.62831994445197,55.44492675560518,1.9903649633182723,2,45.048689871285205,1.0,1
29.99289385302898,38.24985262526147,59.5026641460364,81.80417074129622,85.57155734248299,1.1914365425679785,3,43.19542782232666,1.0,1
57.36126068285578,66.3317391152035,51.950551524107006,76.07253473035632,23.381358564021426,1.0462184750507588,4,55.64285238460794,1.0,1
50.60866320788657,7.722225599520408,13.527031754851912,31.15717236792279,59.07019773466903,1.7871645837249757,2,5.2467550188926015,1.0,0
92.7619015907885,37.69944097108183,43.510852091634966,72.61896631899779,41.35713956463053,1.3054055060043304,1,35.40656878867714,1.0,0
45.80348142491381,42.97461127406168,48.696412504823876,81.30387024098083,73.25152823955074,1.332636433384461,2,54.48780030767648,1.25,1
64.3500097736337,64.81280409482781,7.420028113898965,65.79352511723972,11.692921884615519,1.4586668761948847,5,36.86600555728844,1.0,0
68.74246447316008,8.195304035392793,60.59759846443547,91.41992036162813,70.34259698228698,1.514827036715014,3,27.012434019039265,1.0,0
16.11302881000836,42.27747302078904,63.90738082383896,42.15918254279083,19.260796061456865,1.5086667204924074,4,49.29445391328751,1.0,1
71.4006766214204,60.48594535431721,60.27939776854681,39.37157597914005,15.82909776942922,0.8413996668932527,4,90.62958428045623,1.6,1
30.13305718392887,20.725302327750377,58.60104541929236,89.56557959541169,75.21609708627517,1.7826109194775435,5,54.71571773845478,1.6,1
96.69097698490368,61.959002654055936,53.422737899958065,70.0318594393162,67.63079376136662,1.0338233828898056,3,57.347156735791195,1.0,0
27.636331859014604,6.237821602828968,46.17308203332741,20.115777641679948,90.54423378033928,1.150810553340633,3,22.697937634452465,1.0,1
50.24305051679702,52.60955089369243,49.11075532423637,48.2505126808842,56.76894602205806,1.0081154240248107,5,72.38895442709567,1.6,1
22.254721786684726,65.65235937596245,57.415694066773895,88.62847886517396,57.70219829744504,1.7204919890430532,3,61.43697099266145,1.0,1
99.73431140690552,47.717848006604044,48.0623997934848,22.185560931339463,73.63160520188956,1.5003895911505034,5,44.11981356749019,1.0,1
57.68657587815562,33.53690085872912,26.302252184334613,20.259834260920712,39.1057818717926,1.7063553833024616,2,36.98666810695683,1.25,1
65.60772647220372,7.917266070726672,29.437471640488006,42.50074324201038,13.32212098797393,1.5840780865151605,5,16.087802935565268,1.0,0
20.701500578016336,64.80739786597087,63.30873544419899,93.12000296074223,30.704124314715205,0.9249903613032823,4,94.38854648374345,1.6,1
78.74663998393011,35.56925447495236,6.112935576815524,92.11820651760131,31.421207070672995,1.1617997310212065,1,22.765915657001344,1.0,0
32.841975413124786,6.8847883818366205,50.423337780878335,61.50095566412063,40.209296525037445,1.4087181915081457,2,21.999484645782566,1.0,0
91.33461460246068,49.83836963636953,67.060540907639,64.25894969116982,94.91164597364167,1.1659340377176364,4,84.42011346135313,1.6,1
32.43686944097061,36.31942148245678,50.90483104726829,46.56064090537511,82.43585187968331,1.0487646852873398,2,41.023520596798726,1.0,1
31.208456256411658,13.082445633756697,69.60427923506583,39.498932962224785,94.23606206846729,1.8437743628799197,4,32.49868827167726,1.0,1
18.106721767088064,18.927667605166874,49.690418859341506,85.21774833696946,99.87486311017004,1.6973404102584513,3,32.98840959556888,1.25,1
55.12569033434993,9.191894229630009,7.23359689909597,28.503588839971314,49.040110367834004,1.214264072665012,5,6.127070182561262,1.0,0
63.0114963273224,42.32908008105728,58.75564230705003,58.98834967029086,30.436598501227415,1.7180148351546782,4,48.42939529829545,1.0,0
20.58523435140995,45.4319161513806,23.50094427605574,70.75178075976676,60.40037451297242,1.5530463421342735,4,35.94802492044755,1.0,1
80.9198474190759,37.87324939310388,33.99371966818866,28.294423229682337,89.3020972553307,0.8045428803588761,3,34.91647278898138,1.0,0
53.529550953582344,58.11163864516997,25.285974533960335,61.568567637787694,51.915867491312035,1.256314431213962,1,67.46755792162251,1.6,1
59.573172892844305,60.96557338502088,22.456016903629166,66.20170303299545,55.48593723150282,1.1485849990331967,1,46.17025530399057,1.0,0
52.464833489749395,45.01558578440323,33.041370738536045,79.39968484058919,22.099519533504406,1.0614903460470764,5,49.381296727374334,1.25,1
49.06486017440271,5.829171180982986,29.618844148643795,38.78688393180263,47.84099433109849,1.1019072728850139,3,13.079466116852867,1.0,0
62.56942816119852,50.18992762360282,46.16700781976831,43.46620026326066,44.829532882772035,1.930837815890627,2,57.6433946093544,1.25,1
28.195420904110563,32.16994909982285,57.85482806418819,65.56169173064268,41.65196525789047,1.3835804815898447,4,41.218287070797395,1.0,1
30.463891092098045,41.76123640971515,24.31076245717065,98.65011279852914,89.85688029317798,1.8172504618689433,5,50.30596617111646,1.6,1
88.25177778614898,47.190239131227486,18.891874933431133,37.39945462560915,15.337128989109965,1.057060582583579,1,34.041370988131575,1.0,0
95.41981428135878,27.76537993125999,48.34819260657225,98.87230616987712,97.49324646076123,1.009284559575138,2,40.78089066041922,1.25,0
46.731291883779,64.61140283616663,48.570804279000804,77.1474026443585,10.742214274582242,1.8665475059766916,3,67.66346669668664,1.25,1
38.013297217202066,13.708366338735779,63.57353055360117,86.08656557040186,95.10346125548281,1.3948456229389614,4,31.63670674989544,1.0,0
69.73996117531634,48.64826747326743,6.036469619465205,27.171301458907138,59.32427525546892,1.8741825503748955,4,31.60428930967326,1.0,0
49.742404543338196,5.283372697177728,60.44764303757315,44.03361499445058,73.22007199601043,0.8756346234455299,1,28.15898476728075,1.0,0
17.157840231129313,65.10232185133675,38.8651412416432,24.618902372078484,26.84195647256109,1.8997226266115692,1,48.93345089419236,1.0,1
28.27297077612618,12.312768660475946,45.38463579618642,49.72375960025402,68.87903851149463,1.2985343796106676,5,28.33133741232703,1.0,1
75.85763945202879,11.16747495959235,10.93914363649196,98.50317279360415,89.37619016749593,0.9864445849062173,4,11.66924904014439,1.0,0
71.00853506236287,26.645496148395875,33.119970636682964,28.421844976507078,22.553212585028643,1.620059227322233,4,24.557556022026603,1.0,0
17.303159362796098,29.281808592540237,19.77465647050405,64.98982258969596,21.437345104596098,1.7562832199531084,4,36.03986805505553,1.6,1
33.867633764300706,18.92950470098711,21.52462695536309,20.485649825104986,37.35801182345255,0.8568496730976805,4,20.77974468999232,1.25,1
34.64135770998607,43.0329079602631,37.76618245394178,77.01462528352502,24.555330322785835,1.9846351693024233,2,37.25107798117001,1.0,1
72.11088320589192,33.78941637272763,57.809636776202304,35.77541538976328,19.95812632840124,1.6364322647794163,3,54.532249474717176,1.25,1
16.675395709120952,7.221413287670682,53.34576045941565,30.366762969981032,71.04871323867626,1.185682389989413,2,24.405255109409662,1.0,1
23.849229468688776,25.77738404659454,43.414997340587,46.961424972863014,29.24439525212417,0.9815525548344688,3,39.189508298367016,1.25,1
82.9928672567211,57.678139382256084,40.062182528975356,81.68354383511853,70.03134094617876,1.2710376976138578,2,62.859539627785615,1.25,0
30.17629627461836,49.83059976602146,32.77489281024185,28.529046904896866,87.57363044042347,1.064678792670351,5,38.2142655232273,1.0,1
70.48341916740935,52.11660548269223,68.22614828149011,38.38711966389563,68.68223122717005,1.392983868317715,3,88.57423792388225,1.6,1
35.24553638897176,50.37760006542903,41.412516025225166,20.677153729384763,20.74303629238608,1.738271250188393,4,45.84161394802846,1.0,1
23.45251838454434,25.213246389897165,21.507815890294438,97.47318901564944,61.62198166427005,1.592156466740664,3,25.914189881124383,1.25,1
35.6696362349536,11.478154934990432,19.95590148260257,67.37164799910911,45.42658157903958,1.3231218857380749,4,15.66544561771742,1.0,0
76.39268920773102,22.71036696215124,44.73794700038422,77.59197091077596,40.90338430502453,0.9427327094960595,5,30.20816777323934,1.0,0
87.73419978903429,59.066044512035354,38.98378927521037,72.11065369248116,38.6678321766849,1.9485883068416083,3,56.64678693749405,1.25,0
85.56868848819428,68.73060185589962,5.500357192056331,31.54916470957395,93.6489001437681,1.124444630540584,1,65.67673425221786,1.6,0
48.76060001756866,37.10005595820149,58.954249192725655,67.59519511951953,76.82567110099549,1.1334014550500209,4,43.77236068376107,1.0,0
71.78723660850493,5.630523069997745,50.76795302510825,30.51324761130097,22.04639106222655,1.5746026662062391,3,22.8361274932322,1.0,0
32.423665110344785,14.102912788724888,48.01890382907673,52.09891631705023,52.840493175921736,1.7246115465765233,2,33.53614709939105,1.25,1
39.91755707218613,25.935237395557277,9.470742750347831,65.51705087402344,38.640076772852765,1.9809833183808194,3,21.138627392193513,1.0,0
91.18854457429518,42.608047658541736,28.533630261211943,64.71048912817247,98.01444812913624,1.9629971127533674,4,34.46286341196806,1.0,0
16.105163498412562,9.881086977345408,65.7998469476311,29.525874078619275,98.02260756578525,1.8965126290784968,1,47.62859826186045,1.6,1
22.268225122629786,66.3182244161423,61.06830068718864,22.754877571721774,38.75810268997314,1.32237628086002,1,72.39743724076632,1.25,1
32.67033168741232,28.730438763486045,23.560290961519673,83.8587451099051,41.690180453090925,1.0000035917077377,2,23.336638844741987,1.0,0
17.255237329274674,64.3179741651135,15.208827466444015,78.07379495968043,63.947278642289106,1.5013654439439534,5,39.41412780610207,1.0,1
30.42201198263277,55.733917179206415,34.190717215957505,26.545512365179043,53.13763128947501,0.8207078066561218,1,42.49802627528143,1.0,1
64.55853268242385,54.10342271351277,28.128974613397958,30.193241504124273,29.179078494259727,1.0354986067944723,5,40.22760608076464,1.0,0
50.82108680036232,44.43677268584508,49.34471448588942,91.40670211116962,69.43709502897502,0.8030352761537176,4,44.962717075617356,1.0,0
90.87709544154286,45.7409481083699,67.81826265548078,81.5303121297424,40.07157794877146,1.0166430950858465,3,49.36907051603072,1.0,0
84.48270274776748,46.470210289056126,28.595094248866495,99.69282369733394,68.83448484989509,1.3697085480755073,5,34.79265814704911,1.0,0
44.054474894319455,45.86689015666284,9.044571222395732,40.318995936401734,44.531337009501975,1.2719891733120992,4,28.36766739334687,1.0,0
37.050991841659865,40.99233504089348,63.34491054225504,59.02423910950519,73.01889044706445,1.2431558779119671,4,58.64463083181397,1.25,1
47.27385469421769,69.11691120138778,7.466732465591602,38.91676608498845,70.10195238006855,1.797143436720635,4,52.68649481379879,1.25,1
65.17507011375866,52.59888688267024,66.92978331496664,69.82401107818478,55.793148032890066,1.6099955655748137,2,55.143030734360096,1.0,0
37.78540946994448,55.50151524551388,48.19766282058759,29.23313912730544,73.42659916397477,1.9237181154453271,2,49.97783049336606,1.0,1
68.05265716717639,61.71008298043882,66.2097985487267,30.17945381944265,51.48691086088137,1.334409308813207,5,59.73497830055412,1.0,1
49.799990436255435,19.016584577180197,17.977879632183587,25.75103131240981,20.45244696851106,1.1266756105711422,4,14.59595160835607,1.0,0
61.92401037241832,10.44727034117895,7.645486691497496,75.48688658113335,26.38956280036192,0.9472214456400267,5,5.533380185310796,1.0,0
52.07075497650192,36.38813837890891,36.73364858797197,59.52580619465654,32.13938207490516,1.6064328748221752,1,29.825609401444872,1.0,0
40.029589561063005,38.41524521525275,34.29052194705814,69.4184973083704,15.690603540312694,1.8100893061659884,5,40.4770479773671,1.25,1
95.61853109178332,58.89681569674465,26.546997761567386,90.34408372714871,74.02430985676031,1.0204872371141076,3,52.61719058627695,1.25,0
79.90649250357967,33.845932653351824,67.24767083526534,79.22627878042869,43.06512041484565,1.8545032934150434,4,56.16502316811707,1.25,0
26.909619940148467,42.10544666038032,58.467942590493095,56.93783345333528,18.417096669429757,1.4315314420343999,5,40.78430288798015,1.0,1
88.81977795132259,39.25961100337479,48.002831389413565,98.74847907153811,83.79623086530222,0.9728967585691424,2,38.39316617673987,1.0,0
56.431651851208656,7.483180944230419,15.585788956458803,56.50048809135786,71.52888560172174,1.5714359898821058,3,11.530633097265731,1.25,0
91.03693928599778,44.988968278799405,52.7310215342041,28.996053858682657,50.70018134149308,1.4240632898446561,5,43.9417367890896,1.0,0
82.9876967555218,58.82281357532639,52.25580955548206,99.41237978021728,32.26828015834608,0.8338202567752788,5,82.86894134407474,1.6,1
51.14314787988484,15.237535624927249,32.62943128504048,21.825658401187784,23.65713044135621,1.2790918456719491,5,23.327587893084473,1.25,1
16.90989120720998,43.631562705228724,65.11108413141088,63.99068475902017,51.25367725795558,1.7417455915314932,2,48.54325995822531,1.0,1
37.83757554772042,43.58468538901693,15.85356234488568,44.72763909597674,89.67211687095062,1.4665085041065287,5,35.714063913688015,1.25,1
61.03890824617369,15.672022663663318,22.37694155675818,60.28417208135878,26.955579094477294,1.1384493515150367,1,19.72031540886818,1.0,0
68.84564868522253,13.025132292497842,9.109582051291188,64.69703620756172,61.179330609233915,1.9143701160590596,1,19.27361100051959,1.6,0
36.92045326182219,68.7033762934715,56.70431228154319,39.20767170227901,96.55173957000304,1.085334845652632,1,57.86386634020665,1.0,1
26.84526629619005,30.591746027447442,45.414360096200824,64.54870045898095,67.34049172881515,1.1032832083191393,5,53.389442207924596,1.6,1
85.96907012794043,19.7824123670294,25.47111986928122,80.484888960443,49.59682571402815,1.2255672155363158,3,29.365898277440678,1.25,0
98.67418535980192,16.136095389534372,15.647888133630499,41.320786979519866,74.47356756450176,1.873445433507354,2,12.039153792358217,1.0,0
59.68366549572829,48.39411138291028,7.609605051868124,50.674090665112566,84.21201271168358,1.4091504745106196,1,37.0199325518258,1.25,0
29.592739297105798,44.61394432627312,15.838461960685878,41.459415453124635,63.14646680981579,1.6186148710709947,1,33.5667923284793,1.0,1
38.14612275414636,46.830887994182135,34.46350201194778,85.6447784790562,88.46491230936934,1.9715170070123367,3,37.16917429974737,1.0,1
16.563207506534674,10.720391788244397,21.0665029856894,77.99858073676774,56.313258343816386,1.7399555562708373,1,10.786116182574506,1.0,0
92.71539855764242,63.0797479273984,21.833841533077837,89.69571497747259,84.7026101985631,1.0071201423813119,2,41.98437690346579,1.0,0
25.008842045661996,30.30231579258814,61.91246383340143,33.603991432132744,95.68173163651257,1.746024714847972,3,39.92844559583503,1.0,1
64.00390041871155,25.369011417973265,38.48394877497154,25.886371052780124,55.111912032116535,1.6980045790712226,4,29.06069464418116,1.0,0
38.29469375841251,35.053494071103046,52.40137825334695,29.55068030869387,64.45015440267926,1.0791403933726706,2,39.64652942605319,1.0,1
62.10513021384244,30.354294273595837,7.321211686829301,32.88146662593891,64.85207886548514,1.1904197970651391,2,31.965633924230794,1.6,0
70.37073300990846,61.132505204044485,28.735618119071866,62.64661285398419,80.32913772384616,1.6521538878356923,5,39.40508011317432,1.0,0
85.52805331511213,65.40196338786299,36.14600758070372,97.67296562902119,84.06692561596805,1.0860717128814303,4,62.43555028774637,1.25,0
32.54580809965127,24.724459069224405,17.117095588662004,48.578833329342565,12.450638458545466,1.0498242428031432,4,23.74846660576905,1.25,1
15.934645435970841,61.15582748489706,12.812450193960014,96.68066154881642,76.0023607681349,1.6441673265563974,3,41.14596686201897,1.0,1
26.63527855584862,55.79900341964937,61.56974560248977,23.056063599134376,80.54337201672139,1.8567145913837162,1,69.45033282678614,1.25,1
